index,qid1,qid2,qid2_13_text,qid8_text,qid9_text,qid5,qid5_9_text,qid50,qid50_11_text,qid53_text,qid10_1,qid10_2,qid10_3,qid10_4,qid10_5,qid13,qid15_text,qid3,qid4,qid6,qid7,qid7_9_text,qid16,qid17,qid18,qid19_text,qid20,qid21,qid21_6_text,qid22_text,qid39,qid40_text,qid41_text,qid42_text,qid54_text,qid55_text,qid56,qid56_9_text,qid23,qid24_text,qid26,qid25_text,qid27_text,qid52,qid52_3_text,qid28_1,qid28_2,qid49_text,qid38_text,qid43_nps_group,qid43,qid44_text,qid58,qid59_text,q_unansweredpercentage,q_unansweredquestions,duration_secs
300,"Food Truck Festival,UPBeat Spring Concert,Spring Comedian at Severance Hall,Drone Show ,Thwing Tuesday","Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",[],"['swag', 'giveaway']","['swag', 'giveaway']","Free food/snacks,Swag (shirts, water bottles, etc.) ",[],"American comfort (burgers, BBQ, wings),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,Desserts/sweets focused",[],"['bombay', 'chatt']",0.0,20.0,200.0,100.0,0.0,Yes,[],"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Walk-in Only (First come first serve),"Didn’t hear about it,Bad timing,Too crowded,Event cost",[],"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,['huh'],Two weeks or more,"Email,Social media ",[],['sm'],Senior,['meche'],"['madison', 'wi']",['nah'],['nah'],['nah'],"Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Yes,[],Yes,[],[],,[],L,XL,[],['food'],Detractor,6.0,['na'],Ninja Creami,"['free', 'giveaway']",0.073170731707317,"QID25,QID27,QID52",542.0
301,I'm a freshman!,"Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",[],"['anything', 'like', 'fun', 'event', 'meet', 'new', 'people']","['im', 'freshman']","Free food/snacks,Swag (shirts, water bottles, etc.) ,Competition",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean,Desserts/sweets focused",[],"['sure', 'im', 'freshman']",5.0,5.0,10.0,10.0,0.0,Yes,[],I will attend all events,"Large (80-150 people) ,Medium (30-80 people),Small (<20 people)",Either is fine,"Didn’t hear about it,Bad timing,Didn’t interest me",[],"Wednesday ,Thursday ,Friday ,Saturday ,Sunday",Evening (4pm–8pm) ,Yes,"['like', 'stay', 'study']",3–5 days before,"Email,Posters/flyers ",[],['email'],Freshman,"['data', 'science']","['new', 'york']",['really'],['nope'],[],"Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Yes,[],No,[],"['event', 'general']",,[],M,M,[],[],,,[],Ninja Creami,[],0.1282051282051282,"QID52,QID15,QID59,QID38,QID44",345.0
302,"Food Truck Festival,Spring Comedian at Severance Hall,Arts & Crafts (e.g., Brightening Blooms, UPBling),I'm a freshman!","Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ,Concerts or live music ",[],"['dance', 'party']","['im', 'freshman']","Free food/snacks,Socializing/meeting new people ,Performance",[],"Mexican/Latin (tacos, burritos, empanadas),Indian/South Asian",[],"['point', 'cafe', 'bakery']",0.0,0.0,0.0,0.0,0.0,Yes,[],"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing",[],"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['studying', 'time']",A week,"Social media ,Posters/flyers ",[],['poster'],Freshman,"['world', 'lit', 'classic']",['cleveland'],[],['na'],['na'],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Yes,[],No,[],"['meeting', 'people']",,[],L,L,[],"['mini', 'projector']",,,[],Hatch Alarm Clock,[],0.0769230769230769,"QID44,QID52,QID59",579.0
303,"T-shirt or swag giveaways,Thwing Tuesday","Off-campus experiences or trips ,Major shows or performances (comedians, drone show, etc.) ,Arts & Crafts  ",[],"['casino', 'night']",[],"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",[],Indian/South Asian,[],[],0.0,0.0,0.0,0.0,0.0,Yes,[],Saturday afternoons ,"Huge (300-600 people),Medium (30-80 people)",Walk-in Only (First come first serve),Too crowded,[],Saturday ,Evening (4pm–8pm) ,No,[],A week,Email,[],[],Freshman,"['finance', 'pol', 'sci']",['seattle'],[],[],[],,[],Yes,[],No,[],[],,[],M,M,[],[],,,[],Ninja Creami,[],0.3157894736842105,"QID9,QID52,QID56,QID42,QID53,QID54,QID27,QID59,QID22,QID55,QID38,QID44",925.0
304,"UPBakery or other pop-up cafes (e.g., Matcha Pop-up)","Food Festivals ,Off-campus experiences or trips ,Concerts or live music ",[],[],[],"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean,Desserts/sweets focused",[],[],,,,,,Yes,[],"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Sunday afternoons ,Sunday evenings ","Gigantic (>1000 people),Huge (300-600 people),Large (80-150 people) ",Either is fine,"Didn’t hear about it,Bad timing,Required registration,Didn’t interest me",[],"Monday,Tuesday ,Wednesday ,Thursday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,[],3–5 days before,Friends,[],[],Sophomore,['physic'],['stl'],[],[],[],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown)",[],Usually,[],No,[],[],,[],L,L,[],[],Detractor,5.0,[],Ninja Creami,[],0.3902439024390244,"QID9,QID8,QID52,QID42,QID19,QID53,QID24,QID10,QID54,QID15,QID27,QID59,QID22,QID55,QID38,QID44",400.0
305,"Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Spring Comedian at Severance Hall,Drone Show ,Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ","Swag/giveaway events ,Off-campus experiences or trips ,Major shows or performances (comedians, drone show, etc.) ",[],[],[],"Free food/snacks,Swag (shirts, water bottles, etc.) ,Cultural representation",[],"Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Desserts/sweets focused",[],[],5.0,15.0,100.0,100.0,0.0,Yes,[],I will attend all events,"Large (80-150 people) ,Medium (30-80 people),Small (<20 people)",Either is fine,"Bad timing,Too crowded,Required registration,Event cost",[],"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,[],A week,"Email,Social media ,Posters/flyers ,Friends",[],"['email', 'social', 'medium']",Senior,"['computer', 'science', 'cognitive', 'science']","['ashburn', 'va']",['iranian'],"['bookstore', 'reading']",['nowruz'],"Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Usually,[],No,[],[],,[],XL,XL,[],"['pin', 'jacket']",Passive,8.0,[],Ninja Creami,[],0.2195121951219512,"QID9,QID8,QID52,QID19,QID53,QID24,QID27,QID59,QID44",950.0
306,"UPBakery or other pop-up cafes (e.g., Matcha Pop-up)",Off-campus experiences or trips ,[],"['upb', 'bingo']","['upb', 'bingo']",Free food/snacks,[],Desserts/sweets focused,[],[],0.0,10.0,300.0,300.0,0.0,Yes,[],"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ","Huge (300-600 people),Small (<20 people)",Either is fine,Didn’t hear about it,[],"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['wouldnt', 'go']",A week,Social media ,[],['insta'],Junior,['bio'],"['rochester', 'ny']",[],['knitting'],[],"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Usually,[],No,[],[],,[],L,XL,[],[],Passive,8.0,[],Ninja Creami,[],0.2195121951219512,"QID52,QID42,QID53,QID24,QID27,QID59,QID55,QID38,QID44",392.0
307,I'm a freshman!,"Food Festivals ,Off-campus experiences or trips ,Major shows or performances (comedians, drone show, etc.) ",[],"['field', 'trip']","['im', 'freshman']","Free food/snacks,Socializing/meeting new people ,Performance",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean,Desserts/sweets focused",[],['sweet_spot'],20.0,100.0,1000.0,1000.0,5.0,Yes,[],"Friday evenings,Saturday afternoons ,Saturday evenings ",Huge (300-600 people),Either is fine,"Bad timing,Didn’t interest me",[],"Friday ,Saturday ","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['would', 'want', 'go', 'duringbefore', 'final']",A week,"Social media ,Posters/flyers ,Friends",[],"['instagram', 'email']",Freshman,['nursing'],['chicago'],['mexico'],['music'],"['dia', 'de', 'los', 'muertos']","Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Yes,[],No,[],"['opportunity', 'socialize']",Other:,[],S,M,[],"['digital', 'camera']",,,['advertisement'],Ninja Creami,[],0.0,,629.0
308,"Spring Comedian at Severance Hall,I'm a freshman!","Food Festivals ,Pop-up cafes (e.g., bakery, matcha) ,Major shows or performances (comedians, drone show, etc.) ",[],[],[],"Socializing/meeting new people ,Learning new things ,Live entertainment",[],"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian",[],[],,,,,,No,[],"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Large (80-150 people) ,Medium (30-80 people),Small (<20 people)", Require advance registration ,"Didn’t hear about it,Too crowded,Event cost,Didn’t interest me",[],"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,[],A week,"Email,Social media ,Posters/flyers ",[],[],Freshman,"['nutritional', 'biochemistry']","['buffalo', 'ny']",['ukrainian'],[],[],"Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Yes,[],No,[],[],,[],S,S,[],['pin'],,,[],Air Fryer,[],0.3157894736842105,"QID9,QID8,QID52,QID19,QID53,QID10,QID54,QID27,QID59,QID22,QID55,QID44",339.0
309,I'm a freshman!,"Food Festivals ,Pop-up cafes (e.g., bakery, matcha) ,Major shows or performances (comedians, drone show, etc.) ",[],[],[],"Swag (shirts, water bottles, etc.) ",[],"Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Desserts/sweets focused",[],[],,,,,,Yes,[],"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Huge (300-600 people),Large (80-150 people) ", Require advance registration ,"Didn’t hear about it,Too crowded",[],"Monday,Tuesday ,Wednesday ,Thursday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,[],Two weeks or more,"Email,Friends",[],[],Freshman,['biology'],['maryland'],[],[],[],"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Yes,[],No,[],[],Other:,['nut'],S,M,[],[],,,[],Ninja Creami,[],0.358974358974359,"QID9,QID8,QID42,QID19,QID53,QID10,QID54,QID15,QID27,QID59,QID22,QID55,QID38,QID44",902.0
310,I'm a freshman!,"Food Festivals ,Swag/giveaway events ,Concerts or live music ",[],"['music', 'festival', 'party']","['im', 'freshman']","Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Desserts/sweets focused",[],['bibibop'],0.0,0.0,0.0,0.0,0.0,No,[],"Weekday lunchtime (12–2pm),Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ,I will attend all events","Gigantic (>1000 people),Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing,Too crowded,Event cost,Didn’t interest me,Travel time",[],"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,['yes'],Two weeks or more,"Email,Social media ,Posters/flyers ,Friends,Tabling",[],['email'],Freshman,['biochemistry'],['texas'],"['cowboy', 'western']",[],[],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown)",[],Usually,['nope'],No,[],"['food', 'music', 'activity']",Other:,[],S,S,[],['everything'],,,['idea'],Ninja Creami,[],0.0,,2157.0
311,I'm a freshman!,"Pop-up cafes (e.g., bakery, matcha) ,Concerts or live music ,Major shows or performances (comedians, drone show, etc.) ",[],"['club', 'showcase']",[],"Free food/snacks,Performance,Live entertainment",[],"Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Desserts/sweets focused",[],['mitchell'],0.0,15.0,0.0,0.0,5.0,No,[],"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Huge (300-600 people),Large (80-150 people) ",Either is fine,"Event cost,Didn’t interest me",[],"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['depends', 'class', 'willing', 'skip']",3–5 days before,"Social media ,Posters/flyers ,Friends,Tabling",[],['flyer'],Freshman,"['mechanical', 'engineering']","['bay', 'area', 'near', 'sf']",[],[],[],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum)",[],Yes,[],No,[],"['social', 'event']",Other:,[],S,S,[],"['shirt', 'hoodies']",,,['outreach'],Air Fryer,[],0.0526315789473684,"QID59,QID9",329.0
312,I'm a freshman!,"Food Festivals ,Off-campus experiences or trips ,Concerts or live music ",[],[],[],"Free food/snacks,Socializing/meeting new people ",[],"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese)",[],[],0.0,10.0,80.0,60.0,5.0,Yes,[],"Weekday evening (after 6pm) ,Sunday afternoons ,Sunday evenings ",Large (80-150 people) ,Either is fine,"Didn’t hear about it,Bad timing,Event cost,Didn’t interest me",[],"Monday,Wednesday ,Friday ,Saturday ",Evening (4pm–8pm) ,Yes,[],3–5 days before,"Email,Social media ",[],[],Freshman,"['applied', 'math']",['newton'],[],[],[],"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Yes,[],No,[],[],,[],S,M,[],[],,,[],Air Fryer,[],0.358974358974359,"QID9,QID8,QID52,QID42,QID19,QID53,QID54,QID15,QID27,QID59,QID22,QID55,QID38,QID44",341.0
313,I'm a freshman!,"Food Festivals ,Swag/giveaway events ,Concerts or live music ",[],['concert'],['yes'],"Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean,Desserts/sweets focused",[],"['idk', 'sorry']",0.0,0.0,100.0,100.0,0.0,Yes,[],"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ",Huge (300-600 people),Either is fine,Didn’t hear about it,[],"Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['busy', 'studying']",1–2 days before ,"Email,Social media ,Friends",[],['flyer'],Freshman,['geology'],['daytonoh'],[],['pottery'],['halloween'],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Yes,[],No,[],[],,[],M,M,[],[],,,[],Air Fryer,[],0.1282051282051282,"QID52,QID27,QID59,QID38,QID44",265.0
314,I'm a freshman!,"Food Festivals ,Swag/giveaway events ,Concerts or live music ",[],['concert'],[],"Free food/snacks,Socializing/meeting new people ,Cultural representation",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.)",[],[],0.0,0.0,0.0,0.0,0.0,Yes,[],"Friday evenings,Saturday afternoons ,Saturday evenings ","Huge (300-600 people),Large (80-150 people) ",Either is fine,"Didn’t hear about it,Bad timing,Event cost",[],"Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,[],A week,"Social media ,Posters/flyers ,Friends",[],"['social', 'medium']",Freshman,['bio'],['il'],['filipino'],['dance'],[],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown)",[],Usually,[],No,[],"['social', 'event']",Other:,[],S,M,[],['hoodies'],,,['free'],Ninja Creami,[],0.0,,481.0
