StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_DuplicateRespondent,Q_BallotBoxStuffing,QID47_Browser,QID47_Version,QID47_Operating System,QID47_Resolution,QID48,4,5,5_13_TEXT,6,7,8,8_9_TEXT,9,9_11_TEXT,10,11_1,11_2,11_3,11_4,11_5,12,13,14,15,16,17,17_9_TEXT,18,19,20,21,22,23,23_6_TEXT,24,25,26,27,28,29,30,31,31_9_TEXT,32,33,34,35,36,37,37_3_TEXT,38_1,38_2,39,40,41_NPS_GROUP,41,42,43,44,Q_StraightliningCount,Q_StraightliningPercentage,Q_StraightliningQuestions,Q_UnansweredPercentage,Q_UnansweredQuestions
2025-08-29 18:23:35,2025-08-29 18:27:39,IP Address,129.22.1.26,100,243,True,2025-08-29 18:27:40,R_1Eyz9RFOtUX7UjP,,,,,41.5066,-81.6111,qr,EN,0.8999999761581421,,,Safari iPhone,18.5,iPhone,390x844,tmm191,"Food Truck Festival,T-shirt or swag giveaways,UPBeat Spring Concert,Spring Comedian at Severance Hall,I'm a freshman!","Pop-up cafes (e.g., bakery, matcha) ,Off-campus experiences or trips ,Club or organization collaborations ",,,,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Learning new things ",,"American comfort (burgers, BBQ, wings),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese)",,,,,,,,No,,"Weekday lunchtime (12–2pm),Sunday afternoons ","Gigantic (>1000 people),Small (<20 people)",Walk-in Only (First come first serve),Didn’t hear about it,,"Tuesday ","Afternoon (12pm–4pm) ",No,,Two weeks or more,"Social media ",,,Freshman,Mech E/ Aero,,,,,"Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum)",,Yes,,Yes,,,Other:,,L,L,10,,,,,Air Fryer,,1,1,QID28,0.3684210526315789,"QID9,QID8,QID41,QID42,QID53,QID10,QID54,QID25,QID27,QID59,QID22,QID55,QID38,QID44"
2025-08-29 18:18:24,2025-08-29 18:28:27,IP Address,129.22.1.27,100,603,True,2025-08-29 18:28:28,R_1dFmomoFosU1BuK,,,,,41.5066,-81.6111,qr,EN,1,,,Safari iPhone,18.6,iPhone,402x874,nxw271,"Food Truck Festival,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),I'm a freshman!","Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ,Concerts or live music ",,NA,NA,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",,"Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Desserts/sweets focused",,NA,0,0,0,0,0,No,,"Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ","Gigantic (>1000 people),Huge (300-600 people),Large (80-150 people) ",Either is fine,"Bad timing,Event cost",,"Friday ,Saturday ","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"yes ",Two weeks or more,"Email,Social media ,Friends",,"Email ",Freshman,Nursing,"LA ",NA,NA,NA,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Usually,,No,,"get together events ",Other:,"None ",M,M,8 1/2,"iPhone ",,,,Ninja Creami,,1,1,QID28,0.07692307692307693,"QID24,QID44,QID59"
2025-08-29 17:47:00,2025-08-29 18:29:08,IP Address,129.22.1.25,100,2528,True,2025-08-29 18:29:09,R_51t4zoqkV6qR5B4,,,,,41.5066,-81.6111,qr,EN,1,,,Safari iPhone,18.6,iPhone,428x926,bxa353,,"Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ,Club or organization collaborations ",,"I would love to get a boba cafe! ","I’m an incoming student so I’m not sure! ","Socializing/meeting new people ,Performance,Live entertainment",,"American comfort (burgers, BBQ, wings),Italian (pasta, pizza, gelato),Indian/South Asian",,"I would to see the boba place at Cleveland!! ",20,10,50,50,0,Yes,"I’m not sure! ","Weekday evening (after 6pm) ,Saturday afternoons ,Saturday evenings ,Sunday evenings ","Large (80-150 people) "," Require advance registration ","Didn’t hear about it,Too crowded",,"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"Probably not! ",3–5 days before,"Social media ,Friends",,"Social media! ",Freshman,Biology,"Pleasanton, California","Yes! I would to see more Indian food! ","Badminton and chess! ",Yes! Diwali and holi!,"Sports games (Guardians, Cavs, Browns, Monsters),Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,No,,"Meeting more ppl ",Vegetarian,,S,M,9,"Sony headphones!! ",,,"Ooh maybe putting polls on insta so students can choose what activities they want! ",Air Fryer,"None that I can think of! ",0,0,,0.02564102564102564,QID1
2025-08-29 18:29:46,2025-08-29 18:37:43,IP Address,129.22.1.25,100,476,True,2025-08-29 18:37:44,R_72TGzvosPPt0c0N,,,,,41.5066,-81.6111,qr,EN,1,,,Safari iPhone,18.6,iPhone,390x844,ced102,"Food Truck Festival,T-shirt or swag giveaways,UPBeat Spring Concert,Spring Comedian at Severance Hall,Drone Show ,Thwing Tuesday","Food Festivals ,Concerts or live music ,Major shows or performances (comedians, drone show, etc.) ",,,,"Free food/snacks,Performance,Cultural representation",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean,Desserts/sweets focused",,,5,25,0,0,0,Yes,100,"Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Large (80-150 people) ",Either is fine,"Didn’t hear about it,Bad timing,Required registration,Event cost,Didn’t interest me",,"Monday,Wednesday ,Friday ,Sunday","Evening (4pm–8pm) ",Yes,"Lots busier, probably not except TSO",A week,"Social media ,Posters/flyers ,Friends",,Posters,Senior,Biochem,MN,,,,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Yes,,No,,My clubs,Gluten Free,,M,M,"7.5 women’s ","Cooking appliances and sweatshirts ",Passive,8,,Hatch Alarm Clock,,1,1,QID28,0.2,"QID9,QID8,QID42,QID53,QID54,QID59,QID55,QID44"
2025-08-29 18:16:15,2025-08-29 18:40:35,IP Address,172.59.25.215,100,1460,True,2025-08-29 18:40:36,R_1EKbPxohy2iQKkW,,,,,41.0754,-81.4662,qr,EN,1,,,Chrome iPhone,139.0.7258.76,iPhone,375x812,Atk94,Food Truck Festival,"Swag/giveaway events ,Other",Trivia,"Smarter than an 8th grader trivia ",Any trivia,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Competition",,"American comfort (burgers, BBQ, wings),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese)",,Chipotle,5,5,,,,No,,"Weekday lunchtime (12–2pm),Weekday late afternoon (4–6pm) ,Friday evenings","Medium (30-80 people),Small (<20 people)"," Require advance registration ","Didn’t hear about it,Bad timing,Too crowded",,"Friday ,Saturday ","Afternoon (12pm–4pm) ",Yes,No,A week,"Email,Friends",,"Email ",Senior,BME,Maryland,No,No,,"Sports games (Guardians, Cavs, Browns, Monsters)",,Yes,,No,,Going to events,,,L,XL,10.5,Blender,Passive,8,,Air Fryer,"More frequency ",0,0,,0.07692307692307693,"QID44,QID52,QID55"
2025-08-29 18:38:13,2025-08-29 18:43:46,IP Address,174.207.100.11,100,333,True,2025-08-29 18:43:47,R_6JMoXXAbxSsoCsN,,,,,41.3847,-81.7982,qr,EN,1,,,Safari iPhone,18.6,iPhone,393x852,Sxb1614,I'm a freshman!,"Food Festivals ,Swag/giveaway events ,Concerts or live music ",,,,"Free food/snacks,Socializing/meeting new people ,Live entertainment",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese)",,"Chipotle ",0,0,0,0,0,Yes,0,"Weekday evening (after 6pm) ,Friday evenings,Saturday evenings ","Gigantic (>1000 people),Huge (300-600 people)",Walk-in Only (First come first serve),Didn’t hear about it,,"Saturday ","Afternoon (12pm–4pm) ",Yes,,"1–2 days before ","Social media ",,,Freshman,Bio,Mass,Yes,Hobbies,Yes,"Sports games (Guardians, Cavs, Browns, Monsters)",,Yes,,Yes,Yes,Yes,,,L,XL,10,0,,,Yes,Air Fryer,Yes,0,0,,0.125,"QID9,QID8,QID52,QID19,QID22"
2025-08-29 18:22:21,2025-08-29 18:50:24,IP Address,129.22.1.27,100,1682,True,2025-08-29 18:50:25,R_3nzCq9eQyHl2O5P,,,,,42.3673,-83.1329,qr,EN,1,,,Safari iPhone,18.1.1,iPhone,320x693,lxz859,I'm a freshman!,"Food Festivals ,Swag/giveaway events ,Off-campus experiences or trips ",,,,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Learning new things ",,"Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean",,,5,10,300,200,10,Yes,,"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Large (80-150 people) ,Medium (30-80 people),Small (<20 people)"," Require advance registration ","Didn’t hear about it,Bad timing,Too crowded,Event cost",,"Wednesday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"Yes, toward the end of finals",A week,"Email,Social media ,Posters/flyers ",,Email,Freshman,"Biochemistry ",Cincinnati. Ohio,Chinese/asian culture,"Classical music, watch parties, listening parties","Chinese new year, lunar new year maybe","Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,No,,Large campus events,,,S,S,7.5,"Poker set, cameras, plane tickets, gift cards, jewelry, Uniqlo, tech, ",,,Certain events that promote socialization/meeting new people,Ninja Creami,,1,1,QID28,0.15384615384615385,"QID9,QID8,QID52,QID53,QID15,QID59"
2025-08-29 18:43:13,2025-08-29 18:55:46,IP Address,172.59.24.182,100,753,True,2025-08-29 18:55:47,R_6LkxOKwh39tKMS9,,,,,41.0754,-81.4662,qr,EN,1,,,Safari iPhone,18.6,iPhone,393x852,mxg1001,I'm a freshman!,"Food Festivals ,Swag/giveaway events ,Concerts or live music ",,Concert event,"I’m a freshman ","Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",,"Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,Desserts/sweets focused",,"Little italy restaurants ",5,20,20,20,5,Yes,,"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ",No preference,Either is fine,"Didn’t hear about it,Bad timing,Event cost",,"Thursday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,,3–5 days before,"Social media ,Posters/flyers ,Friends",,social media and email,Freshman,Biomedical Engineering,Pittsburgh PA USA,"Italian ","Crafts and music ","Christmas ","Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,No,,meeting new people,Other:,none,M,M,8,"shirts, camera, decor, merch, lego, event tifkets",,,"advertise more ",Ninja Creami,No!,1,1,QID28,0.05128205128205128,"QID15,QID19"
2025-08-29 18:43:42,2025-08-29 19:12:57,IP Address,129.22.1.28,100,1754,True,2025-08-29 19:12:58,R_65MHjlIyIflWJbk,,,,,41.5066,-81.6111,qr,EN,1,,,Safari iPhone,18.5,iPhone,390x844,aeb253,I'm a freshman!,"Pop-up cafes (e.g., bakery, matcha) ,Off-campus experiences or trips ,Concerts or live music ",," Concerts",,"Swag (shirts, water bottles, etc.) ,Learning new things ,Live entertainment",,"Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese)",,La Dolce Vita,5,10,500,,,Yes,"1,000","Weekday evening (after 6pm) ,Friday evenings,Saturday evenings ,Sunday evenings ","Gigantic (>1000 people),Huge (300-600 people),Large (80-150 people) ",Either is fine,"Didn’t hear about it,Bad timing,Didn’t interest me",,"Monday,Tuesday ,Wednesday ,Thursday ,Friday ","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,,A week,"Social media ,Posters/flyers ,Friends",,Email,Freshman,Biology,"Youngstown, Ohio",,,,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,No,,,,,L,L,12,"Macbook, Ipad",,,,Ninja Creami,,1,1,QID28,0.23076923076923078,"QID9,QID52,QID42,QID19,QID54,QID27,QID59,QID55,QID44"
2025-08-29 19:03:14,2025-08-29 19:15:54,IP Address,129.22.1.24,100,760,True,2025-08-29 19:15:55,R_1Ra1SRmwkkeaqXL,,,,,41.5066,-81.6111,qr,EN,0.8999999761581421,,,Chrome iPhone,139.0.7258.76,iPhone,393x852,cxg596,I'm a freshman!,"Sports/spectator events ,Tournaments (video games, board games, etc.) ,Workshops/skill-building ",,Karaoke,"All of them! ","Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese)",,Insomnia cookies,0,0,100,100,0,Yes,100,"Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Huge (300-600 people),Large (80-150 people) "," Require advance registration ","Didn’t hear about it,Bad timing,Event cost,Didn’t interest me",,"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"Only weekends afternoon ",A week,"Social media ,Posters/flyers ,Friends",,Email,Freshman,"Aerospace and Mechanical engineering ",Spain,"Yes food and dance ","Art ","Holy week ","Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Yes,,No,,You guys,Vegetarian,,M,M,8,Hoodies and notebooks,,,"Make sure they don’t over lap with other things ",Ninja Creami,Nope,1,1,QID28,0,
2025-08-29 19:05:59,2025-08-29 19:18:38,IP Address,172.59.25.195,100,758,True,2025-08-29 19:18:39,R_7FaIvIAeT5NKYrP,,,,,41.0754,-81.4662,qr,EN,1,,,Safari iPhone,18.6,iPhone,390x844,rxz621,I'm a freshman!,"Food Festivals ,Off-campus experiences or trips ,Concerts or live music ",,,,"Free food/snacks,Performance,Live entertainment",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.)",,Seafood boil,,,,,,Yes,,"Weekday lunchtime (12–2pm),Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ,I will attend all events",No preference,Either is fine,"Didn’t hear about it,Bad timing,Event cost",,"Tuesday ,Thursday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,,"1–2 days before ","Social media ,Posters/flyers ,Friends",,,Freshman,civil engineering,Phoenix az,west coast,boxing,new years,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Somtimes,,No,,welcoming people,Other:,oops none,XS,XS,5,,,,"be welcoming ",Ninja Creami,,1,1,QID28,0.225,"QID9,QID8,QID19,QID24,QID10,QID15,QID59,QID22,QID38"
2025-08-29 19:09:19,2025-08-29 19:19:49,IP Address,129.22.1.25,100,630,True,2025-08-29 19:19:50,R_6Ebf1DP8PQYNh83,,,,,41.5066,-81.6111,qr,EN,0.8999999761581421,,,Chrome iPhone,139.0.7258.76,iPhone,390x844,sxl2396,I'm a freshman!,"Concerts or live music ,Major shows or performances (comedians, drone show, etc.) ,Sports/spectator events ",,Freshman n/a,Freshman n/a,"Free food/snacks,Socializing/meeting new people ,Live entertainment",,"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Desserts/sweets focused",,Bibibop,10,25,30,20,25,Yes,"Depends, up to 35","Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Too crowded,Required registration,Didn’t interest me",,"Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,I’d be willing but it depends on if istarts really late or not,"1–2 days before ","Email,Social media ,Posters/flyers ,Friends",,Email,Freshman,Undecided,"Solon, OH/US/North America",No preference,No preference,Lunar new year,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,No,,Social events,Other:,No,M,L,7,Phone,,,Good music taste,Ninja Creami,Shorter,0,0,,0,
2025-08-29 19:20:48,2025-08-29 19:28:20,IP Address,129.22.1.27,100,452,True,2025-08-29 19:28:21,R_3sAq7poMprLFoRY,,,,,41.4385,-81.7398,qr,EN,1,,,Safari iPhone,18.5,iPhone,414x896,gss78,I'm a freshman!,"Swag/giveaway events ,Off-campus experiences or trips ,Major shows or performances (comedians, drone show, etc.) ",,A dance/banquet,I’m a freshman!,"Performance,Live entertainment,Cultural representation",,"Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Indian/South Asian",,Anything from Little Italy,0,20,40,40,0,Yes,50-60,"Friday evenings,Saturday afternoons ,Saturday evenings ",Gigantic (>1000 people),Either is fine,"Didn’t hear about it,Too crowded,Event cost,Didn’t interest me",,"Thursday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,I would probably not be willing to go to events,A week,"Email,Social media ,Friends",,Social Media,Freshman,BME,NH,Indian culture,no,Diwali,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,No,,Group events/shared experiences,Vegetarian,,S,M,8.5,Digital Cameras,,,More prizes!,Ninja Creami,none,0,0,,0,
2025-08-29 18:00:50,2025-08-29 19:32:31,IP Address,129.22.21.199,100,5501,True,2025-08-29 19:32:32,R_7bXmS3PYCbOe9DH,,,,,41.5066,-81.6111,qr,EN,0.8999999761581421,,,Safari iPhone,18.6,iPhone,414x896,vyy3,I'm a freshman!,"Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",,,,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",,"Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian",,,5,10,50,50,0,Yes,"Depends on the experience ","Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ",Huge (300-600 people),Either is fine,"Didn’t hear about it,Bad timing,Too crowded,Required registration,Event cost,Didn’t interest me,Travel time",,"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"More work to do, so would not have so much time for other events",A week,"Email,Social media ,Posters/flyers ,Friends",,"Email and Instagram ",Freshman,Neuroscience,"Sammamish, WA",,,,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Usually,,No,,"Knowing more people, making friends, getting involved",,,M,M,8.5,"Cute and fun toys like legos, gift cards, vouchers, hoodies, t shirts ",,,More things to do in the event so everyone can try and so that the wait time is not so long,Air Fryer,,1,1,QID28,0.225,"QID9,QID8,QID52,QID42,QID53,QID24,QID54,QID59,QID55"
